time,FluxChecker-I,FluxChecker-V,VoidNucleationRateIntegral
1e-09,9.1679291894746e-05,9.1683192429767e-05,1.001625060335e-14
2.1517574556883e-09,0.00019722007471699,0.00019727954921699,8.8485423569427e-16
3.8793936392208e-09,0.00035544159186569,0.00035567215479801,2.6745100795804e-17
6.4708479145195e-09,0.00059260705240037,0.00059325350535608,1.3730961897216e-20
1.0358029327467e-08,0.00094803642792382,0.00094959768087457,9.3897846918615e-33
1.618880144689e-08,0.0014805440957874,0.0014840147291371,9.4505851235943e-91
2.4934959626023e-08,0.0022779576416243,0.002285294000607,5.1281684196508e-186
3.8054196894722e-08,0.0034710025883639,0.0034860202165409,0
5.7733052797772e-08,0.0052529430206164,0.0052830424500822,0
8.7251336652346e-08,0.0079053561829854,0.0079648378219838,0
1.3152876243421e-07,0.011825295043829,0.011941711629876,0
1.97944901107e-07,0.017531305796025,0.01775755538722,0
2.9756910911619e-07,0.025577459339746,0.026014382977491,0
4.4700542112997e-07,0.036222068841641,0.037058761914069,0
6.7115988915064e-07,0.048739334650123,0.050317911078874,0
1.0073915911816e-06,0.060890775213458,0.063789984360345,0
1.5117391442282e-06,0.069879091922119,0.0749824162366,0
2.2682604737979e-06,0.074525974393488,0.083032984383945,0
3.4030424681526e-06,0.075844440616995,0.089258880372789,0
5.1052154596846e-06,0.075425903888032,0.095620305007786,0
7.6584749469825e-06,0.074162651397954,0.10354203787917,0
1.1488364177929e-05,0.072276549352522,0.11398990505713,0
1.723319802435e-05,0.069698162456866,0.12789571193113,0
2.5850448793981e-05,0.066216412776529,0.14638391956417,0
3.8776324948427e-05,0.061519266074773,0.17082454688069,0
5.8165139180095e-05,0.055378460407742,0.20282320774757,0
8.7248360527599e-05,0.048001024481945,0.24423706398988,0
0.00013087319254885,0.040169475894541,0.29719396808207,0
0.00019631044058074,0.032843884186026,0.36402856925721,0
0.00029446631262856,0.026604261154628,0.44721547996632,0
0.0004417001207003,0.021537774138221,0.54945636655495,0
0.0006625508328079,0.017486108214406,0.67386106672455,0
0.00099382690096931,0.014250813800078,0.82407117859011,0
0.0014907410032114,0.011661151419685,1.0042930353771,0
0.0022361121565746,0.0095818085716611,1.2192625373086,0
0.0033541688866193,0.0079075082910405,1.474139820257,0
0.0050312539816864,0.006556482865867,1.7743030479386,0
0.0075468816242871,0.0054649848521213,2.1249875547756,0
0.011320323088188,0.0045830553116419,2.5306925649422,0
0.01698048528404,0.003871357749135,2.9942536281158,3.2456251550545e+16
0.025470728577817,0.003298828789771,3.5154636865464,7.5725615025488e+23
0.038206093518483,0.0028409271226953,4.089144904902,2.0369023723574e+25
0.047757617223982,0.0026241322985471,4.4338221028611,1.3956313287094e+26
0.062084902782231,0.0024071067550324,4.8457412781306,7.7924146070465e+26
0.083575831119605,0.002203314032195,5.3134895676102,2.8568938649759e+27
0.11581222362567,0.002023764696875,5.8131824340258,7.7409197960015e+27
0.13998951800521,0.0019348101566488,6.0997262586507,1.2413336575332e+28
0.17625545957453,0.0018458298225952,6.4191755426975,1.9781244885872e+28
0.23065437192851,0.0017649384865598,6.7434323393117,3.0310059619633e+28
0.31225274045947,0.0016993448602409,7.0344493286431,4.3159070564149e+28
0.43465029325592,0.0016533706189847,7.2559060108577,5.5669744939571e+28
0.6182466224506,0.0016269187330838,7.3907157655174,6.4683138465997e+28
0.89364111624261,0.0016153232651007,7.4516752511278,6.9153750288189e+28
1.3067328569306,0.0016117855082194,7.4705161145379,7.0589003908405e+28
1.9263704679626,0.0016110998255919,7.474181860238,7.0871313944911e+28
2.8558268845107,0.0016110219045615,7.4745987570094,7.0903486540443e+28
4.2500115093327,0.001611017044398,7.4746247627884,7.0905493947563e+28
6.3412884465658,0.0016110168866813,7.4746256067078,7.0905559091697e+28
9.4782038524154,0.0016110168841313,7.4746256203553,7.0905560145408e+28
14.18357696119,0.0016110168841104,7.4746256204646,7.0905560153643e+28
21.241636624351,0.0016110168841104,7.4746256204646,7.0905560153643e+28
31.828726119094,0.0016110168841104,7.4746256204646,7.0905560153643e+28
47.709360361208,0.0016110168841104,7.4746256204646,7.0905560153643e+28
71.530311724378,0.0016110168841104,7.4746256204646,7.0905560153643e+28
107.26173876913,0.0016110168841104,7.4746256204646,7.0905560153643e+28
160.85887933627,0.0016110168841104,7.4746256204646,7.0905560153643e+28
241.25459018697,0.0016110168841104,7.4746256204646,7.0905560153643e+28
361.84815646302,0.0016110168841104,7.4746256204646,7.0905560153643e+28
542.7385058771,0.0016110168841104,7.4746256204646,7.0905560153643e+28
814.07402999821,0.0016110168841104,7.4746256204646,7.0905560153643e+28
1221.0773161799,0.0016110168841104,7.4746256204646,7.0905560153643e+28
1831.5822454524,0.0016110168841104,7.4746256204646,7.0905560153643e+28
2747.3396393611,0.0016110168841104,7.4746256204646,7.0905560153643e+28
3600,0.0016110168841104,7.4746256204646,7.0905560153643e+28

