time,FluxChecker-I,FluxChecker-V,VoidNucleationRateIntegral
1e-09,9.1617970282203e-05,9.1683079740039e-05,1.6535791293561e-43
1.9261733555102e-09,0.00017641191212322,0.00017659689921023,7.1801267025225e-44
3.3154333887756e-09,0.00030350719177843,0.00030396531449207,3.115751625444e-48
5.3993234386736e-09,0.00049397369896279,0.00049500928716525,4.3697817728099e-76
8.5251585135206e-09,0.00077933542818623,0.00078154417434666,1.0823200298293e-109
1.3213911125791e-08,0.0012066993348158,0.00121123749166,1.2985506375161e-230
2.0247040044197e-08,0.0018463002049353,0.0018554006673275,0
3.0796733421806e-08,0.0028023946673621,0.0028203565073991,0
4.6621273488219e-08,0.0042283323663136,0.0042634192549152,0
7.0358083587839e-08,0.0063452503996327,0.0064133340849174,0
1.0596329873727e-07,0.0094581039366502,0.0095896449475668,0
1.5937112146141e-07,0.013944600141514,0.014197907671278,0
2.3948285554763e-07,0.020149078926792,0.020634854344164,0
3.5965045667695e-07,0.028063657466233,0.028987613461111,0
5.3990185837094e-07,0.036813239184282,0.038540419655531,0
8.1027896091192e-07,0.0445566316772,0.047684033438939,0
1.2158446147234e-06,0.049594719062707,0.054993706573572,0
1.8241930954406e-06,0.051708929527233,0.06051745547904,0
2.7367158165164e-06,0.051887351422034,0.065512956095889,0
4.1054998981301e-06,0.051084944048084,0.071290281011008,0
6.1586760205507e-06,0.049699453068592,0.078752758735624,0
9.2384402041815e-06,0.047761392864355,0.088621164329629,0
1.3858086479628e-05,0.045133180346812,0.10167286681854,0
2.0787555892797e-05,0.041602904352386,0.11881659843544,0
3.1181760012551e-05,0.037064835989307,0.14110674247395,0
4.6773066192183e-05,0.031765558509995,0.16977003238206,0
7.0160025461629e-05,0.026319843948967,0.20620948096841,0
0.0001052404643658,0.021362865823866,0.25194022599242,0
0.00015786112272205,0.017208353161772,0.30854850651962,0
0.00023679211025644,0.013855650298511,0.37776588117243,0
0.00035518859155801,0.011177261416371,0.46158530454818,0
0.00053278331351037,0.0090370201316336,0.56232450020516,0
0.00079917539643892,0.0073218196946534,0.68262326566023,0
0.0011987635208317,0.0059428063188711,0.82537328100622,0.12732983322922
0.001798145707421,0.0048309936757583,0.99354548312276,956.73724933735
0.0026972189873048,0.0039328464375582,1.189843329839,67820.937951664
0.0040458289071305,0.0032067624657908,1.4160716232818,902471.94673329
0.0060687437868691,0.002620493075484,1.6720791630351,6031392.0743524
0.0091031161064771,0.0021493527985784,1.9541592129678,27244669.996146
0.013654674585889,0.0017750055311849,2.2530042687346,97820567.147467
0.020482012305007,0.0014844991409267,2.5519263779548,316412180.94474
0.030723018883684,0.0012690001223755,2.8271583715709,1225371806.177
0.046084528751699,0.0011215748071297,3.0529108998812,27498805163.042
0.069126793553721,0.0010342237404442,3.2123826442523,155454711610.06
0.10369019075676,0.00099647555827244,3.3117116531084,320743815211.66
0.15553528656131,0.00098461956613913,3.3719692518125,418780834717.65
0.23330293026813,0.00098062506742804,3.4033682309785,457953820983.95
0.34995439582837,0.00097938515497642,3.4155440410276,470553181916.34
0.52493159416873,0.00097908894205092,3.4186957484496,473584243619.32
0.78739739167927,0.00097904300317728,3.4191950535431,474054684482.96
1.1810960879451,0.00097903887633055,3.4192401104457,474096936825.24
1.7716441323438,0.00097903867669508,3.4192422918567,474098980533.31
2.6574661989419,0.00097903867175766,3.4192423458153,474099031077.19
3.986199298839,0.00097903867169761,3.4192423464715,474099031691.87
5.9792989486846,0.00097903867169761,3.4192423464715,474099031691.87
8.9689484234531,0.00097903867169761,3.4192423464715,474099031691.87
13.453422635606,0.00097903867169761,3.4192423464715,474099031691.87
20.180133953835,0.00097903867169761,3.4192423464715,474099031691.87
30.270200931179,0.00097903867169761,3.4192423464715,474099031691.87
45.405301397194,0.00097903867169761,3.4192423464715,474099031691.87
68.107952096217,0.00097903867169761,3.4192423464715,474099031691.87
102.16192814475,0.00097903867169761,3.4192423464715,474099031691.87
153.24289221755,0.00097903867169761,3.4192423464715,474099031691.87
229.86433832676,0.00097903867169761,3.4192423464715,474099031691.87
344.79650749056,0.00097903867169761,3.4192423464715,474099031691.87
517.19476123627,0.00097903867169761,3.4192423464715,474099031691.87
775.79214185483,0.00097903867169761,3.4192423464715,474099031691.87
1163.6882127827,0.00097903867169761,3.4192423464715,474099031691.87
1745.5323191744,0.00097903867169761,3.4192423464715,474099031691.87
2618.2984787621,0.00097903867169761,3.4192423464715,474099031691.87
3600,0.00097903867169761,3.4192423464715,474099031691.87

