time,FluxChecker-I,FluxChecker-V,VoidNucleationRateIntegral
1e-09,9.1647452910701e-05,9.168319245794e-05,8.7999455695154e-15
2.1515636029128e-09,0.00019713381414844,0.00019726177654923,7.2659224747012e-16
3.8789090072819e-09,0.00035527372799157,0.00035562772460204,2.2813887315633e-17
6.4699271138356e-09,0.00059231683776793,0.00059316909500767,1.1718161999044e-20
1.0356454273666e-08,0.00094756279659906,0.00094945332331551,8.4555996877546e-33
1.6186245013412e-08,0.0014797955819284,0.0014837805335608,9.9821664118605e-91
2.4930931123031e-08,0.0022767973955821,0.0022849253386241,9.8135253942318e-186
3.8047960287459e-08,0.0034692263231155,0.003485450858735,0
5.7723504034101e-08,0.0052502472615172,0.0052821754728804,0
8.7236819654064e-08,0.0079012948754605,0.0079635359492155,0
1.3150679308401e-07,0.011819227748909,0.011939795541569,0
1.9791175322893e-07,0.017522359462264,0.017754839764851,0
2.975191934463e-07,0.025564573142032,0.02601083133075,0
4.4693035377237e-07,0.036204247313775,0.037054903334683,0
6.7104709426146e-07,0.048716082453673,0.050315522136214,0
1.0072222049951e-06,0.060862031309927,0.063792404354341,0
1.5114848710956e-06,0.069843877646411,0.07499378148481,0
2.2678788702463e-06,0.074480862567174,0.083057557196669,0
3.4024698689723e-06,0.075783422150909,0.08930211731804,0
5.1043563670614e-06,0.07534076105055,0.095690920631202,0
7.657186114195e-06,0.074042639524436,0.10365408570125,0
1.1486430734895e-05,0.072108010426648,0.11416567040305,0
1.7230297665946e-05,0.069465273560871,0.12817070322474,0
2.5846098062522e-05,0.065903857504497,0.14681477443202,0
3.8769798657386e-05,0.061117188028055,0.17150058047051,0
5.8155349549682e-05,0.054888568057392,0.20388265848481,0
8.7233675888125e-05,0.047439790425014,0.24588984236629,0
0.00013085116539579,0.039563506547698,0.29975427068581,0
0.00019627739965729,0.032218610928819,0.36796381204299,0
0.00029441675104954,0.025975333428951,0.45322249223497,0
0.00044162577813791,0.020911154590853,0.55857865434359,0
0.00066243931877047,0.016862491884809,0.68766374452138,0
0.0009936596297193,0.013628929478766,0.84489879955232,0
0.0014904900961426,0.01103916076788,1.035649846235,0
0.0022357357957774,0.00895774589836,1.2663732320582,0
0.0033536043452298,0.0072793572867275,1.5447740406946,0
0.0050304071694082,0.0059221178833952,1.8799815387852,0
0.007545611405676,0.0048220574360334,2.2827336588207,0
0.011318417760078,0.0039288519221772,2.7655490193024,0
0.01697762729168,0.0032026353310648,3.3428439873309,6.3686679453878e+19
0.021222034440382,0.0028559855144196,3.7148078598051,1.6556484913669e+23
0.027588645163434,0.0024991958622552,4.1964394193348,3.6740231043069e+24
0.037138561248013,0.0021508963663786,4.8068048579989,4.1941878875243e+25
0.044300998311448,0.001965510412063,5.2120121203286,2.1015216211461e+26
0.055044653906599,0.0017606727755486,5.7482163918846,9.4242445681837e+26
0.071160137299326,0.0015473241184975,6.4398669927766,3.3098161213854e+27
0.083246749843871,0.0014287277171526,6.9031319993655,6.1723754030698e+27
