time,FluxChecker-I,FluxChecker-V,VoidNucleationRateIntegral
1e-09,2.2911883182805e-06,2.2920818072193e-06,1.8559756652781e-23
2.1516278816872e-09,4.9285075776666e-06,4.9317068165113e-06,1.5315057482762e-24
3.8790697042181e-09,8.8822925757283e-06,8.8911431669368e-06,4.8109858144987e-26
6.4702324380144e-09,1.4808984721998e-05,1.4830293025771e-05,2.4702046831793e-29
1.0356976538709e-08,2.3691731696138e-05,2.3738999560145e-05,1.7439587290575e-41
1.618709268975e-08,3.7002365059347e-05,3.7102000687639e-05,2.4920897491489e-99
2.4932266916313e-08,5.6943047096935e-05,5.7146278175366e-05,1.9725600428259e-194
3.8050028256156e-08,8.6806228394952e-05,8.7211944108379e-05,0
5.7726670265922e-08,0.00013150930611223,0.00013230788118751,0
8.724163328057e-08,0.0001983855800957,0.00019994308465076,0
1.3151407780254e-07,0.00029834599347493,0.00030136644694117,0
1.979227445855e-07,0.00044756296245941,0.00045340223040257,0
2.9753574475994e-07,0.00066984650128952,0.00068112262417336,0
4.4695524502159e-07,0.00099980435986822,0.0010215904897225,0
6.7108449541408e-07,0.0014864459461752,0.0015286117092365,0
1.0072783710028e-06,0.0021953645242501,0.0022771730978255,0
1.5115691843859e-06,0.0032032589337083,0.0033623107047693,0
2.2680054044605e-06,0.0045691877491268,0.0048782853152355,0
3.4026597345725e-06,0.0062596013067027,0.0068561193427442,0
5.1046412297404e-06,0.0080430288484676,0.0091715797373567,0
7.6576134724923e-06,0.0094995498827704,0.011553424366362,0
1.148707183662e-05,0.010287878639361,0.013820647794317,0
1.7231259382812e-05,0.010404546283985,0.016116068790914,0
2.58475407021e-05,0.010063196129787,0.018819022951351,0
3.8771962681031e-05,0.0094172861516942,0.022321036632343,0
5.8158595649428e-05,0.0085072233510579,0.026957244228681,0
8.7238545102024e-05,0.0073824054484409,0.033058695285182,0
0.00013085846928092,0.0061737205671176,0.040996247504387,0
0.00019628835554926,0.0050388619685783,0.051182608029556,0
0.00029443318495177,0.0040712992189488,0.064062562439799,0
0.00044165042905554,0.0032842633634923,0.08012815500863,0
0.00066247629521118,0.0026529427094509,0.099953982129746,0
0.00099371509444466,0.0021470775305109,0.1242310779629,0
0.0014905732932949,0.0017408177481449,0.15379715888896,0
0.0022358605915702,0.0014136042404761,0.1896676614077,0
0.0033537915389832,0.0011493247351467,0.23306672140585,0
0.0050306879601026,0.00093536157904602,0.28545540814051,0
0.0075460325917818,0.00076179404683426,0.348556299159,0
0.011319049539301,0.00062077786144958,0.42437399660822,0
0.016978574960579,0.00050607464968711,0.51520793439728,0
0.025467863092496,0.00041269714558114,0.62364698031457,0
0.038201795290372,0.00033664089422284,0.75252482396469,0
0.057302693587186,0.0002746802756687,0.90479918988032,3.5245951178358e+18
0.085954041032407,0.00022421292506758,1.0832940159593,1.7108609267598e+21
0.12893106220024,0.00018314151502517,1.2902108861027,3.5048385373877e+22
0.19339659395198,0.00014978547230478,1.5262810733205,2.955936655052e+23
0.2900948915796,0.00012281742459422,1.7894247821922,1.5359564559055e+24
0.43514233802104,0.00010121914414995,2.0729023291229,5.9978290005096e+24
0.65271350768318,8.4247274682677e-05,2.3633669460303,2.0067073715e+25
0.9790702621764,7.138812796535e-05,2.6401399339449,6.6938691519033e+25
1.4686053939162,6.2268872584352e-05,2.878116134162,9.3246045937823e+26
2.202908091526,5.6509950897964e-05,3.0563803434987,9.5257546798185e+27
3.3043621379406,5.3621127231559e-05,3.1713287022997,2.6121813081556e+28
4.9565432075625,5.2654626940179e-05,3.2418862591772,3.8607030423458e+28
7.4348148119954,5.2335268399455e-05,3.2814911517431,4.4179953046911e+28
11.152222218645,5.2231243145059e-05,3.2988395276888,4.6115146262398e+28
16.728333328619,5.2203303929173e-05,3.3041037282264,4.6641613474107e+28
25.09249999358,5.2198146598318e-05,3.3051110581158,4.6738986048336e+28
37.638749991021,5.2197575024663e-05,3.3052236199085,4.6749776174968e+28
56.458124987183,5.2197540099017e-05,3.3052305087611,4.6750435380302e+28
84.687187481426,5.2197538989316e-05,3.305230727756,4.6750456322458e+28
127.03078122279,5.2197538971959e-05,3.305230731134,4.6750456651613e+28
190.54617183484,5.2197538971959e-05,3.305230731134,4.6750456651613e+28
285.81925775291,5.2197538971959e-05,3.305230731134,4.6750456651613e+28
428.72888663002,5.2197538971959e-05,3.305230731134,4.6750456651613e+28
643.09332994568,5.2197538971959e-05,3.305230731134,4.6750456651613e+28
964.63999491916,5.2197538971959e-05,3.305230731134,4.6750456651613e+28
1446.9599923794,5.2197538971959e-05,3.305230731134,4.6750456651613e+28
2170.4399885697,5.2197538971959e-05,3.305230731134,4.6750456651613e+28
3255.6599828553,5.2197538971959e-05,3.305230731134,4.6750456651613e+28
3600,5.2197538971959e-05,3.305230731134,4.6750456651613e+28

